artistId,artistName,trackId,trackName,artistPopularity,trackPopularity,trackExplicitness,contentAdvisoryRating,trackNumber,trackTimeMillis,trackPrice,isStreamable,previewUrl,collectionId,collectionName,collectionCensoredName,trackCount,discNumber,discCount,collectionPrice,primaryGenreName,releaseDate,currency,kind
340073665,The Chipettes,340221769,Single Ladies (Put a Ring On It),42.0,35.0,notExplicit,,5,176998,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/3c/47/b4/3c47b46e-9fad-0bb9-e1f3-3dab8544ac12/mzaf_12973343375731158450.plus.aac.p.m4a,340221560,Alvin and the Chipmunks: The Squeakquel (Original Motion Picture Soundtrack) [Deluxe Edition],Alvin and the Chipmunks: The Squeakquel (Original Motion Picture Soundtrack) [Deluxe Edition],18,1,1,11.99,Soundtrack,2009-11-27T12:00:00Z,USD,song
1093119,Candlebox,300983129,You,58.0,60.0,explicit,Explicit,3,297173,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/f0/dc/b6/f0dcb68d-033d-0bcc-f876-a6475d965953/mzaf_4056283596435427190.plus.aac.p.m4a,300983126,Candlebox,Candlebox,11,1,1,10.99,Alternative,1993-07-16T07:00:00Z,USD,song
193870,Judy Collins,40287160,Both Sides Now,48.0,54.0,notExplicit,,5,194133,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/58/ad/d2/58add272-9baf-b895-37bf-fb99122c5d78/mzaf_8404463521178328670.plus.aac.p.m4a,40287143,The Very Best of Judy Collins,The Very Best of Judy Collins,16,1,1,9.99,Singer/Songwriter,1967-01-01T08:00:00Z,USD,song
890403665,Shawn Mendes,1376115727,Lost in Japan,83.0,,notExplicit,,3,201200,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/a9/0a/83/a90a8364-118c-4984-8bb6-725a281bb3f7/mzaf_5825971409581108607.plus.aac.p.m4a,1376115721,Shawn Mendes,Shawn Mendes,14,1,1,9.99,Pop,2018-03-23T07:00:00Z,USD,song
22677,Bonnie Raitt,715830287,I Can't Make You Love Me,59.0,62.0,notExplicit,,6,331893,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/27/fa/b3/27fab30b-5c78-8131-c78a-07d7a6e15729/mzaf_5088954161689892541.plus.aac.p.m4a,715830026,The Best of Bonnie Raitt On Capitol 1989-2003,The Best of Bonnie Raitt On Capitol 1989-2003,18,1,1,9.99,Rock,1991-06-25T07:00:00Z,USD,song
427255139,Grey's Anatomy Cast,427255154,Universe & U,,,notExplicit,,6,245558,0.99,False,https://audio-ssl.itunes.apple.com/itunes-assets/Music2/v4/22/fc/c1/22fcc190-0c0f-137f-eff9-6d96a5125275/mzaf_6862636118733642490.plus.aac.p.m4a,427255124,Grey's Anatomy: The Music Event,Grey's Anatomy: The Music Event,9,1,1,8.91,Soundtrack,2011-03-31T12:00:00Z,USD,song
1419227,Beyoncé,261707283,"Listen (From ""Dreamgirls"")",86.0,,notExplicit,,16,219525,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d1/8b/59/d18b599a-81d3-88e0-4ec0-be4b7d09d6c9/mzaf_1546127195678528306.plus.aac.p.m4a,261707051,B'Day (Deluxe Edition),B'Day (Deluxe Edition),16,1,2,16.99,Pop,2007-01-19T08:00:00Z,USD,song
219350813,The Neighbourhood,635016646,Staying Up,86.0,,notExplicit,,10,268173,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/1e/a0/06/1ea00626-ba42-09ac-587c-0b0fb755f459/mzaf_4855380476925840603.plus.aac.p.m4a,635016635,I Love You.,I Love You.,11,1,1,9.99,Alternative,2013-04-22T07:00:00Z,USD,song
872900424,Fetty Wap,1039447863,679 (feat. Monty),73.0,63.0,cleaned,Clean,3,185653,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/80/38/3f/80383f11-96cb-baae-173d-a1f234031b4f/mzaf_3283825197496175107.plus.aac.p.m4a,1039447856,Fetty Wap (Deluxe Edition),Fetty Wap (Deluxe Edition),20,1,1,12.99,Hip-Hop/Rap,2015-09-25T07:00:00Z,USD,song
1175595427,DaBaby,1508023280,ROCKSTAR (feat. Roddy Ricch),79.0,73.0,explicit,Explicit,7,181733,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/1d/e9/82/1de9827e-fc29-f852-a51b-356d7144e31a/mzaf_6925556793815497427.plus.aac.p.m4a,1508023035,BLAME IT ON BABY,BLAME IT ON BABY,13,1,1,9.99,Hip-Hop/Rap,2020-04-17T12:00:00Z,USD,song
199181208,Jordin Sparks,274577598,No Air (Duet With Chris Brown),66.0,,notExplicit,,1,264547,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a0/94/af/a094af46-7aff-fd14-e7ba-87dfb1629f87/mzaf_15302145466197476444.plus.aac.p.m4a,274577594,No Air (Duet With Chris Brown) - Single,No Air (Duet With Chris Brown) - Single,2,1,1,1.99,Pop,2008-02-11T08:00:00Z,USD,song
398128,Justin Timberlake,1330760187,The Hard Stuff,84.0,,notExplicit,,15,195388,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/44/38/d8/4438d88c-b732-764e-3e92-6c21f2f20460/mzaf_4975748218183614362.plus.aac.p.m4a,1330759954,Man of the Woods,Man of the Woods,16,1,1,12.99,Pop,2018-02-02T12:00:00Z,USD,song
354625084,Cole Swindell,791588140,Down Home Boys,64.0,,notExplicit,,11,174926,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f3/89/95/f389950b-5e66-1831-ab43-0323417094b3/mzaf_16044422274829531703.plus.aac.p.m4a,791588126,Cole Swindell,Cole Swindell,12,1,1,9.99,Country,2014-02-18T08:00:00Z,USD,song
745519,Twista,5239243,Slow Jamz (feat. Kanye West & Jamie Foxx),67.0,63.0,explicit,Explicit,4,212147,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/bb/88/1a/bb881aaf-d195-90c5-db3c-8b3c06e80dab/mzaf_13626257389144271356.plus.aac.p.m4a,5239273,Kamikaze,Kamikaze,16,1,1,9.99,Hip-Hop/Rap,2003-12-02T08:00:00Z,USD,song
354625084,Cole Swindell,791588132,Swayin',64.0,,notExplicit,,3,207637,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/02/52/26/025226a6-1405-b8a2-c87e-3d8c3fcb9d0b/mzaf_17443758926859747160.plus.aac.p.m4a,791588126,Cole Swindell,Cole Swindell,12,1,1,9.99,Country,2014-02-18T08:00:00Z,USD,song
316265,Kelly Clarkson,304143605,Miss Independent,86.0,,notExplicit,,2,214787,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/57/92/3b/57923b22-02ef-5c65-7407-390d3f7974ae/mzaf_10229893345517787430.plus.aac.p.m4a,304143593,Thankful,Thankful,12,1,1,9.99,Pop,2003-04-10T07:00:00Z,USD,song
316265,Kelly Clarkson,304143605,Miss Independent,86.0,,notExplicit,,2,214787,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/57/92/3b/57923b22-02ef-5c65-7407-390d3f7974ae/mzaf_10229893345517787430.plus.aac.p.m4a,304143593,Thankful,Thankful,12,1,1,9.99,Pop,2003-04-10T07:00:00Z,USD,song
197443,Elvis Presley,217633978,Don't Be Cruel,84.0,,notExplicit,,8,124638,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/cd/f4/c9/cdf4c99a-7721-9b55-d7a8-b3fd1b706e56/mzaf_11020364344356678947.plus.aac.p.m4a,217633715,The Essential Elvis Presley,The Essential Elvis Presley,20,1,2,14.99,Rock,1956-07-13T07:00:00Z,USD,song
197443,Elvis Presley,217633978,Don't Be Cruel,84.0,,notExplicit,,8,124638,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/cd/f4/c9/cdf4c99a-7721-9b55-d7a8-b3fd1b706e56/mzaf_11020364344356678947.plus.aac.p.m4a,217633715,The Essential Elvis Presley,The Essential Elvis Presley,20,1,2,14.99,Rock,1956-07-13T07:00:00Z,USD,song
354625084,Cole Swindell,791588139,A Dozen Roses and a Six-Pack,64.0,,notExplicit,,10,270499,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ce/de/1a/cede1ab3-c113-acb4-9ce6-626b8d5613ac/mzaf_2781328846388210851.plus.aac.p.m4a,791588126,Cole Swindell,Cole Swindell,12,1,1,9.99,Country,2014-02-18T08:00:00Z,USD,song
469476,Train,200305242,When I Look to the Sky,,,notExplicit,,3,244640,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a8/a7/1f/a8a71fd8-4f7a-dd0e-0baf-4a6a8fe5b6cc/mzaf_2400003989615889713.plus.aac.p.m4a,200304137,My Private Nation,My Private Nation,12,1,1,9.99,Rock,2003-06-03T07:00:00Z,USD,song
154185396,Kellie Pickler,291537465,Don't You Know You're Beautiful,44.0,,notExplicit,,1,196387,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/0f/db/49/0fdb49c1-d116-4363-384a-570d2af7275f/mzaf_10753873175050408705.plus.aac.p.m4a,291537449,Kellie Pickler (Deluxe Version),Kellie Pickler (Deluxe Version),13,1,1,10.99,Country,2008-06-09T07:00:00Z,USD,song
467464,Pearl Jam,158051117,Who You Are,77.0,,notExplicit,,8,233267,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/ee/8a/ff/ee8aff61-1c90-4f80-3953-5a963c355fb2/mzaf_1224277028899324301.plus.aac.p.m4a,158049800,Rearviewmirror: Greatest Hits 1991-2003,Rearviewmirror: Greatest Hits 1991-2003,17,2,2,14.99,Alternative,1996-07-30T07:00:00Z,USD,song
993014053,Melanie Martinez,1021871749,Teddy Bear,78.0,,explicit,Explicit,15,245719,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/46/74/bb/4674bbe0-713c-a266-306d-5d3af1dd64e1/mzaf_6508067997942530742.plus.aac.p.m4a,1021871522,Cry Baby (Deluxe Edition),Cry Baby (Deluxe Edition),16,1,1,11.99,Alternative,2015-08-14T07:00:00Z,USD,song
993014053,Melanie Martinez,1021871749,Teddy Bear,78.0,,explicit,Explicit,15,245719,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/46/74/bb/4674bbe0-713c-a266-306d-5d3af1dd64e1/mzaf_6508067997942530742.plus.aac.p.m4a,1021871522,Cry Baby (Deluxe Edition),Cry Baby (Deluxe Edition),16,1,1,11.99,Alternative,2015-08-14T07:00:00Z,USD,song
298383551,Kevin Gates,939817063,Out the Mud,76.0,,explicit,Explicit,6,241179,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/89/98/9b/89989b6b-f9ae-67eb-19cb-7468cd8c5e4f/mzaf_13649326043157541704.plus.aac.p.m4a,939817032,Luca Brasi 2: A Gangsta Grillz Special Edition,Luca Brasi 2: A Gangsta Grillz Special Edition,18,1,1,9.99,Hip-Hop/Rap,2014-12-15T08:00:00Z,USD,song
152806,John Michael Montgomery,50235032,I Can Love You Like That,62.0,61.0,notExplicit,,10,234293,1.29,False,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/79/ef/5d/79ef5dd9-62fe-867c-f5eb-56df2caeb52a/mzaf_10726390554414367954.plus.aac.p.m4a,50235012,The Very Best of John Michael Montgomery,The Very Best of John Michael Montgomery,20,1,1,12.99,Country,1995-02-27T12:00:00Z,USD,song
1248588,The Doors,640047588,People Are Strange,73.0,72.0,notExplicit,,10,132693,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/81/0b/4f/810b4f80-f950-94c6-e943-dbc79f8281b3/mzaf_13529464014175525114.plus.aac.p.m4a,640047463,The Very Best of The Doors,The Very Best of The Doors,34,1,1,19.99,Rock,1967-09-25T07:00:00Z,USD,song
349736311,twenty one pilots,349736334,Addict With a Pen,,,notExplicit,,4,286479,0.99,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/73/47/20/73472058-be8f-602f-9a0f-84a0b5f889c2/mzaf_3360519390589570005.plus.aac.p.m4a,349736310,twenty one pilots,twenty one pilots,14,1,1,9.99,Rock,2009-12-29T08:00:00Z,USD,song
189204,Blake Shelton,1110960685,Friends (From the Angry Birds Movie),78.0,,notExplicit,,10,183880,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/14/ea/ff/14eaff28-33e2-7f9e-4f97-5b227b270bbd/mzaf_8541815826265382729.plus.aac.p.m4a,1110959376,If I'm Honest,If I'm Honest,14,1,1,10.99,Country,2016-04-08T07:00:00Z,USD,song
208651273,Leona Lewis,275871435,The First Time Ever I Saw Your Face,73.0,,notExplicit,,8,265880,1.29,False,https://audio-ssl.itunes.apple.com/itunes-assets/Music/b1/dd/ae/mzm.uphspxuf.aac.p.m4a,275871377,Spirit (Deluxe Version),Spirit (Deluxe Version),15,1,1,11.99,Hard Rock,2007-11-09T12:00:00Z,USD,song
191239,Devo,335284829,Whip It,,,notExplicit,,9,161133,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/af/0a/23/af0a2369-5b37-f63b-128e-67fe0f157e9a/mzaf_16537900816958779309.plus.aac.p.m4a,335284766,Greatest Hits,Greatest Hits,16,1,1,11.99,New Wave,1980-05-16T07:00:00Z,USD,song
829142092,Morgan Wallen,1667990777,Man Made A Bar (feat. Eric Church),90.0,,notExplicit,,4,191231,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/cb/75/1c/cb751cb7-9e3c-5185-6da2-5a1422d04345/mzaf_7467611120082537507.plus.aac.p.m4a,1667990565,One Thing At A Time,One Thing At A Time,36,1,1,14.99,Country,2023-03-03T12:00:00Z,USD,song
829142092,Morgan Wallen,1540315312,Wonderin' Bout the Wind,90.0,,notExplicit,,10,182227,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/ac/70/8d/ac708d8a-ce3d-4292-6e3b-6236ff594111/mzaf_2801596945219177612.plus.aac.p.m4a,1540314609,Dangerous: The Double Album,Dangerous: The Double Album,12,1,2,14.99,Country,2021-01-08T12:00:00Z,USD,song
648427,Dire Straits,299545317,Money for Nothing,80.0,,notExplicit,,2,506400,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/cb/ab/2f/cbab2f3a-348f-03b5-f7e2-7d7616abfd07/mzaf_3297044627333354767.plus.aac.p.m4a,299545299,Brothers In Arms,Brothers In Arms,9,1,1,9.99,Rock,1985-05-17T07:00:00Z,USD,song
17402,Chaka Khan,140249673,I Feel for You,65.0,62.0,notExplicit,,6,343400,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/fe/58/73/fe58736b-7063-dedc-fe49-b0ccd769cb8d/mzaf_10897176363479422436.plus.aac.p.m4a,140251262,I Feel for You,I Feel for You,10,1,1,9.99,R&B/Soul,1984-08-01T07:00:00Z,USD,song
137057960,Ashley Tisdale,213730238,Headstrong,52.0,,notExplicit,,12,191187,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/5b/84/ee/5b84eeb4-8509-158e-86d0-4a151bcc2229/mzaf_10875385413130018579.plus.aac.p.m4a,213730205,Headstrong (Bonus Track Version),Headstrong,16,1,1,11.99,Pop,2007-02-06T08:00:00Z,USD,song
217174,Santana,265816968,Put Your Lights On (feat. Everlast),72.0,,notExplicit,,11,285653,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/88/cc/a9/88cca972-209c-bffe-42b2-1a9bb1cc65ec/mzaf_17305182501104025452.plus.aac.p.m4a,265816081,Ultimate Santana,Ultimate Santana,18,1,1,10.99,Rock,1999-06-15T07:00:00Z,USD,song
168133,Gary Wright,321974997,Dream Weaver,48.0,61.0,notExplicit,,6,256173,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/7c/29/67/7c2967b5-e873-6164-d77a-ae43d01a12d4/mzaf_11935088810199763535.plus.aac.p.m4a,321974937,The Dream Weaver,The Dream Weaver,9,1,1,9.99,Soft Rock,1975-06-01T07:00:00Z,USD,song
829142092,Morgan Wallen,1540315313,Your Bartender,90.0,,notExplicit,,11,185093,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/5d/64/a6/5d64a69b-729a-2e21-8307-e64d63cd7d04/mzaf_15795663912097016068.plus.aac.p.m4a,1540314609,Dangerous: The Double Album,Dangerous: The Double Album,12,1,2,14.99,Country,2021-01-08T12:00:00Z,USD,song
555271,Laura Branigan,253339563,Gloria (Single Version),66.0,71.0,notExplicit,,13,295067,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/cc/d6/c0/ccd6c01e-3a52-6dd8-cd50-af356744b489/mzaf_16636436101529786179.plus.aac.p.m4a,253338132,The Best of Branigan,The Best of Branigan,13,1,1,9.99,Pop,1982-03-01T08:00:00Z,USD,song
156987,Jason Mraz,21304204,Sleeping to Dream,73.0,,notExplicit,,10,253200,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/4e/d7/49/4ed7499d-df3f-bc6b-5871-f7ba09f0afb8/mzaf_16104855417049613561.plus.aac.p.m4a,21304029,"Tonight, Not Again - Jason Mraz Live at the Eagles Ballroom","Tonight, Not Again - Jason Mraz Live at the Eagles Ballroom",15,1,1,9.99,Pop,2004-08-24T07:00:00Z,USD,song
128412737,Jake Owen,457563549,Heaven,61.0,,notExplicit,,5,192088,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ed/86/6a/ed866a52-e339-7b12-c238-796e579f7801/mzaf_5352371674433653505.plus.aac.p.m4a,457563539,Barefoot Blue Jean Night,Barefoot Blue Jean Night,11,1,1,9.99,Country,2011-08-30T07:00:00Z,USD,song
467464,Pearl Jam,158050436,"Hail, Hail",77.0,,notExplicit,,14,223640,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/ff/fd/79/fffd79d6-91ab-4d0b-c20f-9500a1163186/mzaf_8545359873301317754.plus.aac.p.m4a,158049800,Rearviewmirror: Greatest Hits 1991-2003,Rearviewmirror: Greatest Hits 1991-2003,16,1,2,14.99,Alternative,1996-08-27T07:00:00Z,USD,song
467464,Pearl Jam,158051297,Light Years,77.0,,notExplicit,,14,310027,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/fa/29/ab/fa29ab0a-d636-1556-6a83-ec008de40ffa/mzaf_1915783775013360294.plus.aac.p.m4a,158049800,Rearviewmirror: Greatest Hits 1991-2003,Rearviewmirror: Greatest Hits 1991-2003,17,2,2,14.99,Alternative,2000-05-16T07:00:00Z,USD,song
252759624,Gorilla Zoe,308034970,Lost,55.0,55.0,explicit,Explicit,4,287187,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/34/a2/45/34a24552-1c79-6ac1-48e6-78aec0052490/mzaf_618234904225969615.plus.aac.p.m4a,308034893,Don't Feed Da Animals (Deluxe Version),Don't Feed Da Animals (Deluxe Version),14,1,1,9.99,Hip-Hop/Rap,2008-10-28T07:00:00Z,USD,song
168620,Faith Hill,264603056,I Need You (With Tim McGraw),70.0,,notExplicit,,3,247973,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/66/dd/ba/66ddba8e-7ee1-f090-4079-2a815f628c8b/mzaf_9452069656437150733.plus.aac.p.m4a,264602889,The Hits,The Hits,15,1,1,11.99,Country,2007-04-23T07:00:00Z,USD,song
159260351,Taylor Swift,1650841747,The Great War,100.0,,notExplicit,,14,240356,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/b2/00/51/b2005110-a553-a7a9-28b2-aea273df9535/mzaf_2325693979229330355.plus.aac.p.m4a,1650841512,Midnights (3am Edition),Midnights (3am Edition),20,1,1,13.99,Pop,2022-10-21T12:00:00Z,USD,song
6766228,Avenged Sevenfold,433328701,"Not Ready to Die (From ""Call of the Dead"")",78.0,,notExplicit,,1,425264,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/fe/3c/2f/fe3c2fb8-e821-66d6-1692-f94d76d7ee8e/mzaf_3588798517859980937.plus.aac.p.m4a,433328681,"Not Ready to Die (From ""Call of the Dead"") - Single","Not Ready to Die (From ""Call of the Dead"") - Single",1,1,1,1.29,Hard Rock,2011-05-02T07:00:00Z,USD,song
5280361,Nickelback,469259208,Gotta Get Me Some,80.0,,notExplicit,,5,221680,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e9/af/b7/e9afb7ea-a35d-bd8c-1775-f1d3f64397f5/mzaf_7125874043563983243.plus.aac.p.m4a,469259202,Here and Now,Here and Now,11,1,1,11.99,Rock,2011-01-01T12:00:00Z,USD,song
20044,Madonna,278674607,Give It 2 Me (Paul Oakenfold Edit),81.0,,notExplicit,,15,299560,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/69/31/1a/69311ada-b43a-b7c4-0b35-5a60690459ae/mzaf_11290102745167800065.plus.aac.p.m4a,278674439,Hard Candy (Deluxe Version),Hard Candy (Deluxe Version),15,1,1,14.99,Pop,2008-04-25T07:00:00Z,USD,song
16326351,The Ronettes,420123652,Be My Baby,81.0,81.0,notExplicit,,2,160907,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/39/73/ea/3973eafe-1e7a-dd24-b9b3-53cceb0fe79c/mzaf_8861345508410574952.plus.aac.p.m4a,420123650,Be My Baby: The Very Best of The Ronettes,Be My Baby: The Very Best of The Ronettes,18,1,1,9.99,Christmas: Classic,1963-08-17T07:00:00Z,USD,song
3501817,Casting Crowns,269440885,Lifesong,67.0,,notExplicit,,1,316720,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d1/7e/bc/d17ebca9-16a2-4ef4-c060-4f01e15e2755/mzaf_14316886655602238773.plus.aac.p.m4a,269440851,Lifesong,Lifesong,11,1,1,9.99,Christian,2005-08-30T07:00:00Z,USD,song
829142092,Morgan Wallen,1540316732,Quittin' Time,90.0,,notExplicit,,15,224547,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/c6/e3/db/c6e3db65-a6e8-726b-e6f6-1fb6cb6745fa/mzaf_8583702294332171106.plus.aac.p.m4a,1540314609,Dangerous: The Double Album,Dangerous: The Double Album,15,2,2,14.99,Country,2021-01-08T12:00:00Z,USD,song
578554,The Spinners,256716633,Could It Be I'm Falling In Love,61.0,62.0,notExplicit,,3,249733,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/7b/7c/35/7b7c35d9-f4c0-e663-9a74-6f1afbe5b8c2/mzaf_14212081113376227438.plus.aac.p.m4a,256716626,The Very Best of the Spinners,The Very Best of the Spinners,15,1,1,12.99,R&B/Soul,1972-12-12T08:00:00Z,USD,song
27044968,Pitbull & Ne-Yo,938014004,Time of Our Lives,,,cleaned,Clean,4,229359,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/1f/a6/9a/1fa69ae1-fbdc-901b-04b5-522a9288446d/mzaf_9020998704875619376.plus.aac.p.m4a,938010917,Globalization,Globalization,10,1,1,9.99,Pop,2014-11-17T08:00:00Z,USD,song
457871289,for KING & COUNTRY,1398353596,joy.,71.0,,notExplicit,,2,233947,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/10/3f/e0/103fe0e6-74fd-39ec-f025-26cdee10e344/mzaf_12682770235380962820.plus.aac.p.m4a,1398353335,Burn The Ships,Burn The Ships,10,1,1,7.99,Christian,2018-05-18T12:00:00Z,USD,song
2654178,Mr. Mister,303089727,Kyrie,,,notExplicit,,7,256960,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b3/62/dd/b362dd1d-9a0e-82da-9bc8-b21a74e46667/mzaf_8858530338625713200.plus.aac.p.m4a,303089705,The Best of Mr. Mister,The Best of Mr. Mister,12,1,1,9.99,Pop,1900-01-01T12:00:00Z,USD,song
280980359,Hopsin,403519379,Sag My Pants,58.0,51.0,explicit,Explicit,2,219089,1.29,False,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f3/6c/2f/f36c2fa2-1a16-d29f-e5a7-76cbba1777f8/mzaf_4013225733460411718.plus.aac.p.m4a,403519374,Raw,Raw,16,1,1,9.99,Hip-Hop/Rap,2010-11-19T12:00:00Z,USD,song
3496236,Tim McGraw,129642334,Watch the Wind Blow By,71.0,,notExplicit,,10,277760,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/06/2e/ea/062eea9b-b99a-bc60-90a9-8e0a76eccf16/mzaf_10678252800671179276.plus.aac.p.m4a,129642106,"Reflected: Greatest Hits, Vol. 2","Reflected: Greatest Hits, Vol. 2",16,1,1,9.99,Country,2002-11-26T08:00:00Z,USD,song
427255139,Grey's Anatomy Cast,427255150,Wait,,,notExplicit,,4,202739,0.99,False,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview62/v4/3d/ef/bf/3defbfa9-d64c-1022-592a-350fbb6cbad9/mzaf_6488068544853560824.plus.aac.p.m4a,427255124,Grey's Anatomy: The Music Event,Grey's Anatomy: The Music Event,9,1,1,8.91,Soundtrack,2011-03-31T12:00:00Z,USD,song
1752134,Chris Stapleton,1528423161,Maggie's Song,83.0,,notExplicit,,8,211484,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/2f/ef/89/2fef89a7-a3e0-c40b-1017-9f17b6021f54/mzaf_12492733013948012211.plus.aac.p.m4a,1528423147,Starting Over,Starting Over,14,1,1,9.99,Country,2020-11-13T12:00:00Z,USD,song
935727853,Camila Cabello,1236883400,Crying in the Club,81.0,,notExplicit,,1,216391,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a1/88/aa/a188aa3d-38c0-a3a1-5918-03f1e3d56224/mzaf_12147785769678328148.plus.aac.p.m4a,1236882907,Crying in the Club - Single,Crying in the Club - Single,1,1,1,1.29,Pop,2017-05-19T07:00:00Z,USD,song
935727853,Camila Cabello,1236883400,Crying in the Club,81.0,,notExplicit,,1,216391,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a1/88/aa/a188aa3d-38c0-a3a1-5918-03f1e3d56224/mzaf_12147785769678328148.plus.aac.p.m4a,1236882907,Crying in the Club - Single,Crying in the Club - Single,1,1,1,1.29,Pop,2017-05-19T07:00:00Z,USD,song
935727853,Camila Cabello,1236883400,Crying in the Club,81.0,,notExplicit,,1,216391,1.29,True,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a1/88/aa/a188aa3d-38c0-a3a1-5918-03f1e3d56224/mzaf_12147785769678328148.plus.aac.p.m4a,1236882907,Crying in the Club - Single,Crying in the Club - Single,1,1,1,1.29,Pop,2017-05-19T07:00:00Z,USD,song
